Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src
davidoff-cool-water-rose-edt-woman,Davidoff Cool Water Rose EDT Woman,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,10600,TRUE,TRUE,https://assets.indolj.io/upload/1752369406-Davidoff Cool Water Rose EDT Woman 100ml.jpg?q=10
privezarah-axend-edp,Privezarah Axend EDP,80ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,3500,TRUE,TRUE,https://assets.indolj.io/upload/1752369963-Privezarah Axend EDP 80ml.jpg?q=10
benetton-sport-lady-edt,Benetton Sport Lady EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,3500,TRUE,TRUE,https://assets.indolj.io/upload/1752368973-Benetton Sport Lady EDT 100ML.jpg?q=10
clinique-happy-lady-edp,Clinique Happy Lady EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,11500,TRUE,TRUE,https://assets.indolj.io/upload/1752369342-Clinique Happy Lady EDP 100ml.jpg?q=10
burberry-touch-man-edt,Burberry Touch Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,14500,TRUE,TRUE,https://assets.indolj.io/upload/1752369103-Burberry Touch Man EDT 100ml.jpg?q=10
212-black-party-edp,212 Black Party EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,20800,TRUE,TRUE,https://assets.indolj.io/upload/1752368956-212 Black Party EDP 100ml.jpg?q=10
tommy-hilfiger-man-edt,Tommy Hilfiger Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,11400,TRUE,TRUE,https://assets.indolj.io/upload/1752369982-Tommy Hilfiger Man EDT 100ml.jpg?q=10
issey-miyake-women-edt,Issey Miyake Women EDT,100g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,18000,TRUE,TRUE,https://assets.indolj.io/upload/1752369608-Issey Miyake Women EDT 100g.jpg?q=10
kenneth-cole-black-lady-edp,Kenneth Cole Black Lady EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,9500,TRUE,TRUE,https://assets.indolj.io/upload/1752369864-Kenneth Cole Black Lady EDP 100ml.jpg?q=10
ck-one-men,CK One Men,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,9500,TRUE,TRUE,https://assets.indolj.io/upload/1752369287-CK One Men 100ml.jpg?q=10
perry-ellis-18-man-edt,Perry Ellis 18 Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,8000,TRUE,TRUE,https://assets.indolj.io/upload/1752369905-Perry Ellis 18 Man EDT 100ml.jpg?q=10
polo-black-man-edt,Polo Black Man EDT,125ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,125,shopify,100,deny,manual,19500,TRUE,TRUE,https://assets.indolj.io/upload/1752369925-Polo Black Man EDT 125ml.jpg?q=10
mont-blanc-starwalker,Mont Blanc Starwalker,75ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,75,shopify,100,deny,manual,11000,TRUE,TRUE,https://assets.indolj.io/upload/1752369886-Mont Blanc Starwalker 75ml.jpg?q=10
dunhill-desire-blue-man-edt,Dunhill Desire Blue Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,10000,TRUE,TRUE,https://assets.indolj.io/upload/1752369526-Dunhill Desire Blue Man EDT 100ml.jpg?q=10
porsche-design-sport-man-edt,Porsche Design Sport Man Edt,120ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,120,shopify,100,deny,manual,6900,TRUE,TRUE,https://assets.indolj.io/upload/1752369943-Porsche Design Sport Man Edt 120ml.jpg?q=10
bleu-de-chanel-edt-man,Bleu De Chanel EDT Man,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,39000,TRUE,TRUE,https://assets.indolj.io/upload/1752322817-Bleu-De-Chanel-EDT-Man-100ml.jpg?q=10
bleu-de-chanel-edp-man,Bleu De Chanel EDP Man,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,48700,TRUE,TRUE,https://assets.indolj.io/upload/1752322810-Bleu-De-Chanel-EDP-Man-100ml.jpg?q=10
ck-reveal-man,Ck Reveal Man,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,9200,TRUE,TRUE,https://assets.indolj.io/upload/1752369310-Ck Reveal Man 100ml.jpg?q=10
burberry-london-lady-edp,Burberry London Lady EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,17500,TRUE,TRUE,https://assets.indolj.io/upload/1752369092-Burberry London Lady EDP 100ml.jpg?q=10
jaguar-blue-man-edt,Jaguar Blue Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,4900,TRUE,TRUE,https://assets.indolj.io/upload/1752369651-Jaguar Blue Man EDT 100ml.jpg?q=10
ck-be-man-edt,CK BE Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,7700,TRUE,TRUE,https://assets.indolj.io/upload/1752369160-CK BE Man EDT 100ml.jpg?q=10
ck-euphoria-lady-edp,CK Euphoria Lady EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,15000,TRUE,TRUE,https://assets.indolj.io/upload/1762424319-WhatsApp Image 2025-11-06 at 1.10.10 PM.jpeg?q=10
davidoff-cool-water-women,Davidoff Cool Water Women,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,9800,TRUE,TRUE,https://assets.indolj.io/upload/1752369469-Davidoff Cool Water Women 100ml.jpg?q=10
ck-eternity-eau-fresh-women-edp,CK Eternity EAU Fresh Women EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,14800,TRUE,TRUE,https://assets.indolj.io/upload/1752369202-CK Eternity EAU Fresh Women EDP 100ml.jpg?q=10
jimmychoo-man-edt,JimmyChoo Man EDT,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,15600,TRUE,TRUE,https://assets.indolj.io/upload/1752369810-JimmyChoo Man EDT 100ml.jpg?q=10
juicycouture-gold-couture-edp,JuicyCouture Gold Couture EDP,100ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,100,shopify,100,deny,manual,15600,TRUE,TRUE,https://assets.indolj.io/upload/1752369836-JuicyCouture Gold Couture EDP 100ml.jpg?q=10
tajin-hebonero-masala,Tajin Hebonero Masala,45g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,45,shopify,100,deny,manual,2350,TRUE,TRUE,https://assets.indolj.io/upload/1771312168-Tajin Hebonero Masala 45g.jfif?q=10
tajin-classic-masala,Tajin Classic Masala,142g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,142,shopify,100,deny,manual,2350,TRUE,TRUE,https://assets.indolj.io/upload/1771312209-Tajin Classic Masala 142g.jfif?q=10
tostitos-chunky-salsa-mild-dip,Tostitos Chunky salsa Mild Dip,440g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,440,shopify,100,deny,manual,2900,TRUE,TRUE,https://assets.indolj.io/upload/1771312343-Tostitos Chunky salsa Mild Dip 440g.jfif?q=10
tostitos-hot-salsa-dip,Tostitos HOt salsa Dip,440g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,440,shopify,100,deny,manual,2900,TRUE,TRUE,https://assets.indolj.io/upload/1771312447-Tostitos HOt salsa Dip 440g.jfif?q=10
lays-smooth-ranch-dip,Lays Smooth ranch Dip,426g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,426,shopify,100,deny,manual,2900,TRUE,TRUE,https://assets.indolj.io/upload/1771312509-Lays Smooth ranch dip426g.jfif?q=10
tostitos-cheese-flavor-dip,Tostitos Cheese Flavor Dip,440g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,440,shopify,100,deny,manual,2900,TRUE,TRUE,https://assets.indolj.io/upload/1771312718-Tostitos Cheese Flavor Dip 440g.jfif?q=10
lays-french-onion-dip,Lays French onion Dip,426g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,426,shopify,100,deny,manual,2900,TRUE,TRUE,https://assets.indolj.io/upload/1771312764-Lays French onion Dip 426g.jfif?q=10
tostitos-chunky-salsa-medium-dip,Tostitos Chunky salsa medium Dip,"440g
",Candyshop,General,"General, Imported",TRUE,Title,Default Title,440,shopify,100,deny,manual,2900,TRUE,TRUE,https://assets.indolj.io/upload/1771312809-Tostitos Chunky salsa medium Dip 440g.jfif?q=10
ofood-gochujang-original-red-chilli-sauce,Ofood Gochujang Original Red Chilli Sauce,300g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,300,shopify,100,deny,manual,1850,TRUE,TRUE,https://assets.indolj.io/upload/1767271930-Ofood Gochujang Original Red Chilli Sauce 300g.jfif?q=10
ofood-gochujang-sweetsavory-sauce,Ofood Gochujang Sweet&savory Sauce,300g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,300,shopify,100,deny,manual,1850,TRUE,TRUE,https://assets.indolj.io/upload/1767272202-Ofood Gochujang Sweetsavory Sauce 300g.jfif?q=10
ofood-gochujang-brown-rice-red-pepper-paste,Ofood Gochujang Brown rice Red Pepper Paste,500g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,500,shopify,100,deny,manual,2250,TRUE,TRUE,https://assets.indolj.io/upload/1767272245-Ofood Gochujang Brown rice Red Pepper Paste 500g.jfif?q=10
ongs-oyster-sauce,Ongs Oyster Sauce,255g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,255,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767272318-Ongs Oyster Sauce 255g.jfif?q=10
ongs-spicy-korean-bbq-sauce,Ongs Spicy Korean BBQ Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767272359-Ongs Spicy Korean BBQ Sauce 227g.jfif?q=10
ongs-light-soy-sauce,Ongs Light Soy Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767272403-Ongs Light Soy Sauce 227g.jfif?q=10
ongs-sweet-thai-chiil-sauce,Ongs Sweet Thai Chiil Sauce,255g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,255,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273506-Ongs Sweet Thai Chiil Sauce 255g.jfif?q=10
ongs-dark-soy-sauce,Ongs Dark Soy Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273569-Ongs Dark Soy Sauce 227g.jfif?q=10
ongs-sweet-sour-sauce,Ongs Sweet & Sour Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273704-Ongs Sweet Sour Sauce 227g.jfif?q=10
ongs-black-pepper-sauce,Ongs Black Pepper Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273723-Ongs Black Pepper Sauce 227g.jfif?q=10
ongs-kung-pao-sauce,Ongs Kung pao Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273770-Ongs Kung pao Sauce 227g.jfif?q=10
ongs-teriyaki-sauce,Ongs Teriyaki Sauce,210g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,210,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273808-Ongs Teriyaki Sauce 210g.jfif?q=10
ongs-sriracha-chiili-sauce,Ongs Sriracha Chiili Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273851-Ongs Sriracha Chiili Sauce 227g.jfif?q=10
ongs-stir-fry-sauce,Ongs Stir Fry Sauce,227g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,227,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1767273897-Ongs Stir Fry Sauce 227g.jfif?q=10
samyang-hot-black-sauce,Samyang Hot Black Sauce,200g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,200,shopify,100,deny,manual,2450,TRUE,TRUE,https://assets.indolj.io/upload/1764073306-Samyang Hot Black Sauce 200g.jfif?q=10
samyang-hot-carbonara-spicy-sauce,Samyang Hot Carbonara Spicy Sauce,200g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,200,shopify,100,deny,manual,2450,TRUE,TRUE,https://assets.indolj.io/upload/1764073369-Samyang Hot Carbonara Spicy Sauce 200g.jfif?q=10
samyang-extremely-spicy-sauce,Samyang Extremely Spicy Sauce,200g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,200,shopify,100,deny,manual,2450,TRUE,TRUE,https://assets.indolj.io/upload/1764073406-Samyang Extremely Spicy Sauce 200g.jfif?q=10
el-sabor-jalapeno-cheese-dip,EL Sabor Jalapeno Cheese Dip,300g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,300,shopify,100,deny,manual,1580,TRUE,TRUE,https://assets.indolj.io/upload/1764073450-EL Sabor Jalapeno Cheese Dip 300g.jfif?q=10
el-sabor-cheese-dip,EL Sabor Cheese Dip,300g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,300,shopify,100,deny,manual,1580,TRUE,TRUE,https://assets.indolj.io/upload/1764073491-EL Sabor Cheese Dip 300g.jfif?q=10
kelloggs-corn-flakes,Kelloggs Corn Flakes,375g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,375,shopify,100,deny,manual,950,TRUE,TRUE,https://assets.indolj.io/upload/1734098910-z1.webp?q=10
kelloggs-frosties,Kelloggs Frosties,470g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,470,shopify,100,deny,manual,3550,TRUE,TRUE,https://assets.indolj.io/upload/1734099113-z2.jpeg?q=10
kelloggs-special-k-red-berries,Kelloggs Special K Red Berries,325g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,325,shopify,100,deny,manual,2850,TRUE,TRUE,https://assets.indolj.io/upload/1734520659-L.avif?q=10
kelloggs-corn-flakes,Kelloggs Corn Flakes,250g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,250,shopify,100,deny,manual,1150,TRUE,TRUE,https://assets.indolj.io/upload/1734099389-z3.webp?q=10
kelloggs-special-k-the-original,Kelloggs Special K The Original,335g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,335,shopify,100,deny,manual,1750,TRUE,TRUE,https://assets.indolj.io/upload/1734099495-z4.jpg?q=10
bisconni-cocomo-cereal,Bisconni Cocomo Cereal,440g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,440,shopify,100,deny,manual,700,TRUE,TRUE,https://assets.indolj.io/upload/1734099639-z5.webp?q=10
kelloggs-granola-mixed-fruit-with-coconut,Kelloggs Granola Mixed Fruit With Coconut,340g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,340,shopify,100,deny,manual,2100,TRUE,TRUE,https://assets.indolj.io/upload/1734099742-z6.webp?q=10
weetabix-original,Weetabix Original,215g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,215,shopify,100,deny,manual,900,TRUE,TRUE,https://assets.indolj.io/upload/1734099939-z7.jpeg?q=10
oreos-cereal,Oreos Cereal,320g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,320,shopify,100,deny,manual,1750,TRUE,TRUE,https://assets.indolj.io/upload/1734520366-Oreos Cereal 320g.webp?q=10
grano-nutty-muesli,Grano Nutty Muesli,"175g
",Candyshop,General,"General, Imported",TRUE,Title,Default Title,175,shopify,100,deny,manual,820,TRUE,TRUE,https://assets.indolj.io/upload/1771874236-GranoChocolateMuesli175g.jfif?q=10
grano-chocolate-muesli,Grano Chocolate Muesli,175g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,175,shopify,100,deny,manual,820,TRUE,TRUE,https://assets.indolj.io/upload/1771874296-GranoChocolateMuesli175g.jfif?q=10
grano-fruity-muesli,Grano Fruity Muesli,175g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,175,shopify,100,deny,manual,820,TRUE,TRUE,https://assets.indolj.io/upload/1771874336-GranoFruityMuesli175g.jfif?q=10
grano-muesli-nutty-cereal,Grano Muesli Nutty Cereal,350g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,350,shopify,100,deny,manual,1500,TRUE,TRUE,https://assets.indolj.io/upload/1771874390-GranoMuesliNuttyCereal350g.jfif?q=10
grano-fruity-muesli,Grano Fruity Muesli,350g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,350,shopify,100,deny,manual,1500,TRUE,TRUE,https://assets.indolj.io/upload/1771874435-GranoFruityMuesli350g.jfif?q=10
grano-chocolate-muesli,Grano Chocolate Muesli,350g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,350,shopify,100,deny,manual,1500,TRUE,TRUE,https://assets.indolj.io/upload/1771874518-GranoChocolateMuesli350g.jfif?q=10
kellogs-froot-loops,Kellogs Froot Loops,"375g
",Candyshop,General,"General, Imported",TRUE,Title,Default Title,375,shopify,100,deny,manual,3320,TRUE,TRUE,https://assets.indolj.io/upload/1767271481-Kellogs Froot Loops 375g.jfif?q=10
kelloggs-unicorn-froot-loops-cereal,Kelloggs Unicorn Froot Loops Cereal,375g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,375,shopify,100,deny,manual,3450,TRUE,TRUE,https://assets.indolj.io/upload/1767271510-Kelloggs Unicorn Froot Loops Cereal 375g.jfif?q=10
kelloggs-rice-krispies-cereal,Kelloggs Rice Krispies Cereal,430g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,430,shopify,100,deny,manual,3450,TRUE,TRUE,https://assets.indolj.io/upload/1767271564-Kelloggs Rice Krispies Cereal 430g.jfif?q=10
kelloggs-frosties,Kelloggs Frosties, 470g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,470,shopify,100,deny,manual,2200,TRUE,TRUE,https://assets.indolj.io/upload/1764066526-Kellogges Frosties 470g.jfif?q=10
kelloggs-corn-flakes,Kelloggs Corn Flakes,500g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,500,shopify,100,deny,manual,2390,TRUE,TRUE,https://assets.indolj.io/upload/1764066552-Kelloggs Corn Flakes 500g.jfif?q=10
kellogs-froot-loops,Kellogs Froot Loops, 375g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,375,shopify,100,deny,manual,3320,TRUE,TRUE,https://assets.indolj.io/upload/1764066596-Kellogs Froot Loops 375g.jfif?q=10
kelloggs-rice-krispies-cereal,Kelloggs Rice Krispies Cereal, 430g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,430,shopify,100,deny,manual,3450,TRUE,TRUE,https://assets.indolj.io/upload/1764066686-Kelloggs Rice Krispies Cereal 430g.png?q=10
kelloggs-crunchy-nut-cereal,Kelloggs Crunchy Nut Cereal, 460g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,460,shopify,100,deny,manual,3450,TRUE,TRUE,https://assets.indolj.io/upload/1764066732-Kelloggs Crunchy Nut Cereal 460g.jfif?q=10
kelloggs-corn-flakes-original,Kelloggs Corn Flakes Original,375g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,375,shopify,100,deny,manual,1990,TRUE,TRUE,https://assets.indolj.io/upload/1764066777-Kellogges Corn Flakes Original 375g.jfif?q=10
kelloggs-fruit-n-fibre-cereal,Kelloggs Fruit N Fibre Cereal, 500g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,500,shopify,100,deny,manual,3450,TRUE,TRUE,https://assets.indolj.io/upload/1764066987-Kelloggs Frouit N Fibre Cereal 500g.jfif?q=10
nestle-nesquik-duo-cereal,Nestle Nesquik Duo Cereal,325g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,325,shopify,100,deny,manual,3450,TRUE,TRUE,https://assets.indolj.io/upload/1764067040-Neslte Nesquik Duo Cereal 325g.jfif?q=10
nature-gran-pistachio-crunchy-cereal,Nature Gran Pistachio Crunchy Cereal,180g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,180,shopify,100,deny,manual,950,TRUE,TRUE,https://assets.indolj.io/upload/1764067280-Nature Gran Pistachio Crunchy Cereal 180g.jfif?q=10
